Chromosome,Chr_Size_bp,Chr_GC_count,Chr_%GC,Chr_AT_count,Chr_%AT
NZ_CP033430.1,4171651,2829200,67.8196713962889,1342451,32.180328603711104
NZ_CP083497.1,4736048,2410537,50.897647152224806,2325511,49.1023528477752
NZ_CP025690.1,3224098,1439814,44.65788570942943,1784284,55.34211429057057
NZ_CP029601.1,8138328,5856770,71.96527345666088,2281558,28.03472654333912
NZ_CP053811.1,1202132,559847,46.57117521203994,642285,53.42882478796006
NZ_CP040684.1,6756154,4468644,66.14183158051164,2287510,33.858168419488365
NZ_CP049046.1,4719755,2622312,55.56034158552721,2097443,44.43965841447279
NZ_CP085510.1,5183870,1833902,35.37708314444614,3349968,64.62291685555385
NZ_CP073863.1,2712663,866413,31.939573769391924,1846250,68.06042623060807
NZ_CP024838.1,5420542,3107010,57.31917583149434,2313532,42.68082416850566
NZ_AP025209.2,4623085,2353023,50.89724718450991,2270062,49.10275281549009
NZ_AP022593.1,6017160,4121383,68.49382432908548,1895777,31.50617567091452
NZ_CP068638.1,3270162,1483686,45.3704128419326,1786476,54.6295871580674
NZ_CP063011.1,5411288,3106465,57.40712747131552,2304823,42.59287252868448
NZ_CP050731.1,5038546,2627698,52.15191049163786,2410848,47.848089508362136
NZ_CP028468.1,2774523,910947,32.83256257021477,1863576,67.16743742978522
NZ_CP056505.1,5205079,2707388,52.01434983023312,2497691,47.98565016976688
NZ_CP062908.1,4747440,2412438,50.81555533087306,2335002,49.18444466912694
NZ_AP024795.1,5353112,3074826,57.43997136618849,2278286,42.56002863381151
NZ_CP079629.1,5516789,3162048,57.3168196209788,2354741,42.6831803790212
NZ_CP018858.1,5156885,3342768,64.82145713933896,1814117,35.17854286066104
NZ_CP061961.1,5426329,3109402,57.30212819753465,2316927,42.69787180246535
NZ_CP023398.1,3282406,1345118,40.97963506037949,1937288,59.02036493962051
NZ_CP070290.1,4535317,2255935,49.74150649226945,2279382,50.25849350773055
NZ_CP058796.1,4751737,2410416,50.72704991879812,2341321,49.27295008120189
NZ_CP073725.1,3995906,2717592,68.00940762870798,1278314,31.990592371292024
NZ_CP072239.1,5364439,2492497,46.46333008912954,2871942,53.53666991087046
NZ_CP010884.1,1843316,835881,45.346592770854265,1007435,54.653407229145735
NZ_CP022796.1,3532889,2346288,66.41272907243902,1186601,33.58727092756098
NZ_CP024223.1,4943397,2496805,50.507879500675344,2446592,49.492120499324656
NZ_CP021404.1,3308769,2150437,64.99205595797108,1158332,35.007944042028925
NZ_CP083592.1,2209534,779058,35.25892790063425,1430476,64.74107209936575
NZ_CP056297.1,5169062,2974063,57.53583532176631,2194999,42.46416467823369
NZ_CP053016.1,5345798,3075678,57.53449718825889,2270120,42.46550281174111
NZ_CP030302.1,5212950,2997220,57.49565984711152,2215730,42.50434015288848
NZ_CP017900.1,1900618,851095,44.77990842978442,1049523,55.22009157021558
NZ_CP017990.1,5144572,2855308,55.501371153907456,2289264,44.498628846092544
NZ_CP029049.1,3702287,2711706,73.24407859250242,990581,26.75592140749758
NZ_CP075132.1,4974631,2591380,52.09190390201806,2383251,47.90809609798194
NZ_LR898868.1,4557302,2315699,50.8129371281517,2241603,49.1870628718483
NZ_CP029826.1,1483367,970178,65.40377398175906,513189,34.59622601824094
NZ_CP052124.1,3703014,2478728,66.93812121693301,1224286,33.06187878306699
NZ_CP074140.1,6068281,3255223,53.64324756879255,2813058,46.356752431207454
NZ_CP025856.1,5104962,2592290,50.77980991827168,2512672,49.220190081728326
NZ_CP017897.1,1903830,852392,44.77248493825604,1051438,55.22751506174396
NZ_CP029850.1,4801819,2500395,52.07182944629941,2301424,47.92817055370059
NZ_CP083775.1,5472883,3136259,57.30542750502797,2336624,42.69457249497203
NZ_CP076192.1,5229839,1850319,35.38003751167101,3379520,64.61996248832898
NZ_CP015367.1,6083998,4247237,69.80996706442046,1836761,30.19003293557953
NZ_CP091925.1,4751045,2415166,50.83441642838576,2335879,49.16558357161424
NZ_AP019675.1,4693292,2386756,50.85462400379095,2306536,49.145375996209054
NZ_CP035720.1,4928938,2506015,50.84289962665385,2422923,49.15710037334615
NZ_CP059723.1,4678104,2379666,50.86817223387936,2298438,49.13182776612064
NZ_AP024750.1,5290154,3042807,57.51830665043021,2247347,42.48169334956979
NZ_CP050244.1,3804073,2039304,53.60843495905573,1764769,46.39156504094427
NZ_CP020933.1,4858944,2464389,50.71861293318055,2394555,49.281387066819455
NZ_CP051394.1,4704366,2456764,52.22306257633866,2247602,47.77693742366134
NZ_CP077812.1,5167508,2972191,57.516911439711365,2195317,42.48308856028864
NZ_CP021736.1,4864149,2471454,50.80958663067271,2392695,49.190413369327295
NZ_CP033326.1,4601253,3005764,65.32490171698883,1595489,34.67509828301117
NZ_CP026199.1,4869246,2471569,50.75876223957467,2397677,49.24123776042533
NZ_AP025780.1,4786817,2635341,55.0541414054475,2151476,44.9458585945525
NZ_CP096724.1,4028801,1572432,39.029775856390025,2456369,60.970224143609975
NZ_CP074576.1,4903022,2487394,50.73185476222624,2415628,49.268145237773766
NZ_CP075122.1,4679656,2441491,52.172446008851935,2238165,47.82755399114807
NZ_CP024422.1,3588087,2415934,67.33209088854312,1172153,32.66790911145688
NZ_CP096263.1,5429462,3144006,57.90640030264509,2285456,42.09359969735491
NZ_CP096696.1,4023486,1572655,39.08687640518694,2450831,60.91312359481306
NZ_OU015345.1,2828906,1075211,38.0080144055688,1753695,61.991985594431206
NZ_CP091913.1,6421060,2631059,40.97546199537148,3790001,59.02453800462852
NZ_CP089448.1,5926662,3326027,56.11973485243464,2600635,43.88026514756536
NZ_CP039484.1,4726550,2469591,52.24933619659159,2256959,47.75066380340841
NZ_CP079110.1,1549333,534170,34.47741705624291,1015163,65.52258294375709
NZ_CP058196.1,4485767,2514857,56.06303225290123,1970910,43.93696774709877
NZ_CP022515.1,5793053,2303421,39.761780187407226,3489632,60.23821981259277
NZ_CP030292.1,5475860,3141966,57.37849397172317,2333894,42.62150602827683
NZ_CP041644.1,5342084,3069555,57.45987895360687,2272529,42.54012104639313
NZ_CP068057.1,2141294,842834,39.36096584588572,1298460,60.639034154114285
NZ_CP084921.1,3929548,1526599,38.84922642502395,2402949,61.15077357497605
NZ_CP062352.1,2722643,895361,32.88572905077897,1827282,67.11427094922104
NZ_CP033831.1,4818792,2862920,59.41157036867331,1955872,40.58842963132669
NZ_CP076207.1,5228919,1849841,35.37712096898039,3379078,64.62287903101961
NZ_LT591901.1,2168633,1140485,52.59004174519156,1028148,47.40995825480845
NZ_CP073783.1,5222179,3008095,57.602295899853296,2214084,42.397704100146704
NZ_CP062469.1,2888890,949132,32.85455659440131,1939758,67.14544340559868
NZ_LR890569.1,5249355,3010655,57.35285573179943,2238700,42.64714426820057
NZ_OW970422.1,5314618,3050395,57.39631710124792,2264223,42.60368289875208
NZ_CP036117.1,5296574,1884702,35.583416752036314,3411872,64.41658324796369
NZ_CP034432.1,9434376,6027209,63.88561363252853,3407167,36.11438636747147
NZ_CP067307.1,5250599,2655419,50.57363931239083,2595180,49.42636068760917
NZ_CP089021.1,5478995,3145718,57.41414255716605,2333277,42.58585744283395
NZ_CP047085.1,5248370,1866382,35.56117423123751,3381988,64.43882576876248
NZ_CP062112.1,5667809,3591511,63.36683187453917,2076298,36.63316812546083
NZ_CP041716.1,3786318,2553688,67.44515384074977,1232630,32.55484615925023
NZ_CP032410.1,5577844,2244381,40.23742865522952,3333463,59.762571344770485
NZ_CP073911.1,3356607,1816862,54.1279333565115,1539745,45.8720666434885
NZ_CP012666.1,1057601,496583,46.95371884103741,561018,53.04628115896259
NZ_CP014174.1,4029015,1135907,28.19316880180392,2893108,71.80683119819608
NZ_CP047361.1,2340955,856226,36.57592734589089,1484729,63.42407265410911
NZ_CP065728.1,2272684,956623,42.092213435743815,1316061,57.907786564256185
NZ_CP028620.1,5453897,2756961,50.55029458752155,2696936,49.44970541247845
NZ_CP061832.1,5366773,3081294,57.414278561809866,2285479,42.58572143819013
NZ_CP029664.1,2880689,944292,32.780074489123955,1936397,67.21992551087604
NZ_CP053215.1,3912346,1529021,39.08194725108669,2383325,60.91805274891331
NZ_CP045435.1,2896902,952070,32.8651090026518,1944832,67.13489099734821
NZ_CP062851.1,4629466,2357022,50.913474685849295,2272444,49.08652531415071
NZ_AP023224.1,4847574,2449526,50.53096662371735,2398048,49.46903337628265
NZ_CP032808.1,5573120,2814790,50.50653852779054,2758330,49.49346147220946
NZ_CP034240.1,3236208,1268077,39.18403885040764,1968131,60.81596114959236
NZ_CP034806.1,5542751,2801288,50.539668839534734,2741463,49.46033116046527
NZ_CP074350.1,4291063,2468380,57.52374178612619,1822683,42.47625821387381
NZ_CP034129.1,5446060,3138624,57.63109477310202,2307436,42.36890522689798
NZ_CP084377.1,2099060,813200,38.74115080083466,1285860,61.25884919916534
NZ_CP093358.1,6831875,4523992,66.21889305644497,2307883,33.78110694355503
NZ_CP031817.1,5146051,2961816,57.55512333632139,2184235,42.44487666367861
NZ_CP077221.1,4679959,2746758,58.69192443779957,1933201,41.30807556220044
NZ_CP020833.1,2976340,1128906,37.92933603015784,1847434,62.07066396984216
NZ_CP091061.1,5516520,3164093,57.35668501156526,2352427,42.64331498843474
NZ_CP080462.1,3145023,1497569,47.61710804658662,1647454,52.38289195341338
NZ_CP085863.1,5263198,3031201,57.59238014606328,2231997,42.40761985393672
NZ_CP043392.1,2879031,943797,32.78175886261732,1935234,67.21824113738268
NZ_LR890198.1,5092209,2573038,50.52891583986439,2519171,49.47108416013561
NZ_CP040566.1,4857789,2533909,52.16177565555029,2323880,47.838224344449706
NZ_CP030148.1,332647,130403,39.20161612760674,202244,60.79838387239326
NZ_CP059354.1,4069635,1590979,39.09389908431592,2478656,60.906100915684085
NZ_CP091665.1,5218913,2632766,50.44663515180268,2586147,49.55336484819732
NZ_CP076477.1,2841244,1080978,38.04594044017339,1760266,61.95405955982661
NZ_CP030072.1,5311952,3052119,57.457578682939904,2259833,42.542421317060096
NZ_CP028685.1,5508269,2782353,50.51229342648298,2725916,49.487706573517016
NZ_OW968328.1,4886885,2687677,54.99775419311074,2199208,45.002245806889256
NZ_CP051368.1,4677885,2419787,51.72822760713442,2258098,48.27177239286558
NZ_CP053955.1,5263142,1865854,35.45133306302585,3397288,64.54866693697414
NZ_CP086564.1,2770745,1044820,37.708991624996166,1725925,62.29100837500384
NZ_AP024847.1,5442193,3247848,59.67903012627446,2194345,40.32096987372554
NZ_CP067027.1,2841579,1687193,59.37519245461766,1154386,40.62480754538234
NZ_CP080566.1,2913324,958718,32.90804592966659,1954606,67.0919540703334
NZ_CP091319.1,4714601,2599981,55.14742392834516,2114620,44.852576071654845
NZ_CP040753.1,3097372,1813520,58.55028068956522,1283852,41.44971931043478
NZ_LT592163.1,2222386,1164260,52.3878390162645,1058126,47.6121609837355
NZ_CP015939.1,3420000,1310266,38.31187134502924,2109734,61.68812865497076
NZ_CP028116.1,5648177,2862052,50.67213722232855,2786125,49.32786277767145
NZ_CP059119.1,4943457,2509204,50.75808285578291,2434253,49.24191714421709
NZ_CP073737.1,3985970,2710107,67.99115397255875,1275863,32.00884602744125
NZ_CP072227.1,5008416,2245287,44.83028166989324,2763129,55.16971833010676
NZ_CP040833.1,5445317,3126452,57.41542687046503,2318865,42.584573129534974
NZ_CP038349.1,5399622,2727111,50.50559094692184,2672511,49.49440905307816
NZ_CP092104.1,3462334,2262009,65.33191194148225,1200325,34.66808805851775
NZ_CP061385.1,5425828,3111881,57.353108133910624,2313947,42.646891866089376
NZ_CP052078.1,3702664,2478516,66.93872303833132,1224148,33.06127696166868
NZ_AP023179.1,3864670,2414242,62.46955108715621,1450428,37.53044891284379
NZ_CP085144.1,3274709,1972343,60.22956543619601,1302366,39.77043456380399
NZ_CP039050.1,3186162,1265748,39.72641692418653,1920414,60.27358307581347
NZ_CP062736.1,5514038,2786186,50.52895899520461,2727852,49.4710410047954
NZ_CP043966.1,5494368,1937895,35.27057161078399,3556473,64.72942838921601
NZ_CP029111.1,4875835,2479421,50.85120804949306,2396414,49.14879195050694
NZ_CP027142.1,4847226,2669049,55.06343215686663,2178177,44.936567843133375
NZ_CP068448.1,3169974,1416706,44.69140756359516,1753268,55.30859243640485
NZ_CP053640.1,2843306,936360,32.93208680317912,1906946,67.06791319682088
NZ_CP039593.1,4980483,2597783,52.15925844943151,2382700,47.84074155056849
NZ_CP032163.1,5454121,3126725,57.32775272129093,2327396,42.67224727870907
NZ_CP091470.2,6018476,3371212,56.01437972004873,2647264,43.98562027995127
NZ_CP090682.1,3466987,2321873,66.97091739888266,1145114,33.02908260111734
NZ_CP076687.1,5085697,2575923,50.650343502572014,2509774,49.34965649742799
NZ_CP058167.1,4769962,2621008,54.948194555847614,2148954,45.05180544415239
NZ_CP039181.1,3052649,1213417,39.749640394293614,1839232,60.25035960570639
NZ_CP087678.1,2824795,1504393,53.25671420403958,1320402,46.74328579596042
NZ_CP045121.1,4156492,2873406,69.13055528556292,1283086,30.86944471443708
NZ_CP080249.1,2939569,965994,32.86175626426867,1973575,67.13824373573132
NZ_CP072494.1,5322321,3049602,57.29834784485941,2272719,42.701652155140586
NZ_CP072147.1,1800990,1051781,58.4001576910477,749209,41.5998423089523
NZ_LR135351.1,2864834,1089393,38.026391756031934,1775441,61.97360824396807
NZ_AP022110.1,4751792,2913763,61.31924545518827,1838029,38.68075454481173
NZ_CP065668.1,6635077,4414472,66.53234016726557,2220605,33.46765983273443
NZ_CP073768.1,4699374,2385618,50.76459119874264,2313756,49.23540880125736
NZ_CP063401.1,4220336,2647227,62.72550337224335,1573109,37.274496627756655
NZ_CP022130.1,3520510,1636597,46.48749755007087,1883913,53.51250244992913
NZ_AP024205.1,4751019,2410134,50.72878049950968,2340885,49.27121950049032
NZ_CP020694.1,3371091,2069705,61.39570245953016,1301386,38.60429754046984
NZ_CP058358.1,5452031,3120595,57.23729377180724,2331436,42.76270622819276
NZ_CP015901.1,2453581,880208,35.87442191637447,1573373,64.12557808362553
NZ_CP032444.1,4732430,2473585,52.2688132735191,2258845,47.7311867264809
NZ_CP073841.1,2712680,866425,31.93981597534541,1846255,68.06018402465459
NZ_CP060748.1,4461910,2272964,50.9415026300396,2188946,49.0584973699604
NZ_CP097610.1,2428887,979500,40.32711278869704,1449387,59.67288721130296
NZ_CP028806.2,5371030,3081320,57.36925692092578,2289710,42.63074307907422
NZ_CP093539.1,2373919,748465,31.528666310855595,1625454,68.4713336891444
NZ_LR130555.1,5100178,2571606,50.42188723609255,2528572,49.578112763907455
NZ_CP091967.1,4408823,1565978,35.5191850523371,2842845,64.4808149476629
NZ_AP025907.1,5024147,2781542,55.36346766923818,2242605,44.63653233076182
NZ_CP046674.1,3618724,2426895,67.06493780680704,1191829,32.93506219319296
NZ_CP027634.1,1742400,546342,31.355716253443525,1196058,68.64428374655648
NZ_CP043816.1,2218831,1163408,52.43337595337365,1055423,47.56662404662635
NZ_CP079965.1,2090932,769525,36.8029663327167,1321407,63.1970336672833
NZ_CP086901.1,3850685,2380101,61.80980786535383,1470584,38.190192134646175
NZ_CP054984.1,5339646,3069855,57.491732598003686,2269791,42.50826740199632
NZ_CP077846.1,3891293,1520002,39.06161782214807,2371291,60.938382177851935
NZ_CP084664.1,4799940,2308359,48.09141364267053,2491581,51.90858635732947
NZ_CP036034.1,5067631,1806437,35.64657726657683,3261194,64.35342273342317
NZ_CP020067.1,5357430,3078450,57.46132007324408,2278980,42.538679926755925
NZ_CP036137.1,5202602,1843707,35.43817113052277,3358895,64.56182886947724
NZ_CP043476.1,4918645,3348603,68.07978620128104,1570042,31.92021379871896
NZ_CP087696.1,2824792,1504391,53.25669996233351,1320401,46.74330003766649
NZ_CP088198.1,2717320,1023583,37.66884283043587,1693737,62.33115716956413
NZ_CP058874.1,4979339,2533969,50.88966627899808,2445370,49.11033372100192
NZ_AP025153.1,2489285,1085035,43.588219107093,1404250,56.411780892907
NZ_CP054232.1,4996527,2533056,50.69633367336952,2463471,49.30366632663048
NZ_CP062790.1,5337844,2217942,41.55127051296366,3119902,58.44872948703634
NZ_CP035406.1,4228232,1831796,43.32297754711662,2396436,56.67702245288338
NZ_LR890349.1,4963328,2527213,50.917710858520735,2436115,49.08228914147927
NZ_CP086480.1,4848861,2463268,50.800961297921305,2385593,49.199038702078695
NZ_CP031027.1,3065679,1144558,37.33456764390532,1921121,62.66543235609468
NZ_CP095860.1,5061029,1937332,38.27940918734115,3123697,61.72059081265885
NZ_CP047127.1,4582546,2326883,50.77707894257908,2255663,49.22292105742092
NZ_CP025259.1,3030702,1152117,38.01485596406377,1878585,61.98514403593623
NZ_CP085060.1,4865648,2467964,50.72220596311119,2397684,49.277794036888814
NZ_CP031088.1,1791576,452444,25.253966340250148,1339132,74.74603365974986
NZ_CP093222.1,2511014,806460,32.116905759983815,1704554,67.88309424001619
NZ_CP017863.1,1744171,527254,30.22949011306804,1216917,69.77050988693196
NZ_CP026558.1,6109228,3552863,58.155678589831645,2556365,41.84432141016836
NZ_CP064393.1,6804022,4480412,65.84946374365045,2323610,34.150536256349554
NZ_CP088997.1,5437539,3118681,57.35464150234141,2318858,42.64535849765859
NZ_CP031919.1,5695528,2886915,50.68739895581235,2808613,49.31260104418765
NZ_CP017267.1,2169060,740206,34.12565811918527,1428854,65.87434188081474
NZ_CP019047.1,5348368,3080108,57.58967969294559,2268260,42.41032030705441
NZ_CP014438.1,2915433,956014,32.791492721664326,1959419,67.20850727833567
NZ_LR883965.1,4712903,2396817,50.85648908963329,2316086,49.14351091036671
NZ_CP074714.1,5758378,2040864,35.441646935994825,3717514,64.55835306400517
NZ_CP072769.1,5206228,1844512,35.42895163254472,3361716,64.57104836745529
NZ_CP027134.1,5211570,2638235,50.62265305848334,2573335,49.37734694151666
NZ_CP084866.1,5431677,3122114,57.47974336471038,2309563,42.52025663528962
NZ_CP096219.1,2769471,1054433,38.07344435092478,1715038,61.92655564907522
NZ_CP064761.1,2625188,938438,35.7474588486615,1686750,64.2525411513385
NZ_CP016474.1,3057091,1514869,49.55263026190585,1542222,50.44736973809415
NZ_AP021933.1,4928821,2492408,50.56803645334249,2436413,49.43196354665751
NZ_CP092632.1,5515756,3170264,57.47650911316599,2345492,42.52349088683401
NZ_AP019551.1,1957762,795635,40.64002672439244,1162127,59.35997327560756
NZ_CP015584.1,702334,479753,68.30838319090347,222581,31.69161680909653
NZ_CP046726.1,3323296,1477007,44.44403989292558,1846289,55.55596010707442
NZ_CP066053.1,1953049,1097526,56.19551787999175,855523,43.80448212000825
NZ_CP088010.1,4176994,2513910,60.18466868757772,1663084,39.81533131242228
NZ_CP094056.1,1548938,603209,38.94339218225649,945729,61.05660781774351
NZ_CP028142.1,1818040,826233,45.44635981606565,991807,54.55364018393435
NZ_CP058733.1,3037561,1361025,44.806507589477214,1676536,55.19349241052279
NZ_CP094283.1,4036993,1575065,39.01579715397079,2461928,60.98420284602921
NZ_CP097181.1,4706168,2389067,50.764592339245006,2317101,49.235407660754994
NZ_CP089331.1,3464122,2218974,64.05588486779622,1245148,35.94411513220378
NZ_CP038346.1,5566982,2813084,50.53158066614909,2753898,49.46841933385091
NZ_CP070856.1,2369089,846618,35.73601498297447,1522471,64.26398501702553
NZ_CP050036.1,4688561,2380531,50.77316899577504,2308030,49.22683100422496
NZ_CP043884.1,4556406,1606172,35.25085341385294,2950234,64.74914658614706
