ID,Representative,Cluster,Cluster_Size,Genome,Genome_Type,Cluster_TssC_Type
ChrNZ_CP061965.1|1934|WP_032427977.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP061965.1,Chr,Chr + Pla
ChrNZ_CP061970.1|2818|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP061970.1,Chr,Chr + Pla
ChrNZ_CP061975.1|2772|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP061975.1,Chr,Chr + Pla
ChrNZ_CP062986.1|2805|WP_023316769.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP062986.1,Chr,Chr + Pla
ChrNZ_CP062986.1|1322|WP_022615501.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP062986.1,Chr,Chr + Pla
ChrNZ_CP062997.1|1330|WP_022615501.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP062997.1,Chr,Chr + Pla
ChrNZ_CP062997.1|2752|WP_009309046.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP062997.1,Chr,Chr + Pla
ChrNZ_CP063003.1|2828|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP063003.1,Chr,Chr + Pla
ChrNZ_CP063008.1|2954|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP063008.1,Chr,Chr + Pla
ChrNZ_CP063011.1|2904|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP063011.1,Chr,Chr + Pla
ChrNZ_CP063019.1|2913|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP063019.1,Chr,Chr + Pla
ChrNZ_CP056329.1|2774|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056329.1,Chr,Chr + Pla
ChrNZ_CP056307.1|2875|WP_009309046.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056307.1,Chr,Chr + Pla
ChrNZ_CP056301.1|2774|WP_032427977.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056301.1,Chr,Chr + Pla
ChrNZ_CP056297.1|2731|WP_064146259.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056297.1,Chr,Chr + Pla
ChrNZ_CP092648.1|1980|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092648.1,Chr,Chr + Pla
ChrNZ_CP092632.1|2909|WP_012541984.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092632.1,Chr,Chr + Pla
ChrNZ_CP092336.1|2827|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092336.1,Chr,Chr + Pla
ChrNZ_CP052036.1|3554|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP052036.1,Chr,Chr + Pla
ChrNZ_CP052761.1|2685|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP052761.1,Chr,Chr + Pla
ChrNZ_CP053016.1|2889|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP053016.1,Chr,Chr + Pla
ChrNZ_CP053035.1|2730|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP053035.1,Chr,Chr + Pla
ChrNZ_CP091992.1|1622|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091992.1,Chr,Chr + Pla
ChrNZ_CP091978.1|3261|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091978.1,Chr,Chr + Pla
ChrNZ_CP053364.1|25|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP053364.1,Chr,Chr + Pla
ChrNZ_CP092656.1|3211|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092656.1,Chr,Chr + Pla
ChrNZ_CP091846.1|2811|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091846.1,Chr,Chr + Pla
ChrNZ_CP091650.1|439|WP_021440001.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091650.1,Chr,Chr + Pla
ChrNZ_CP053771.1|837|WP_004179542.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP053771.1,Chr,Chr + Pla
ChrNZ_CP091601.1|2488|WP_004179542.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091601.1,Chr,Chr + Pla
ChrNZ_CP091594.1|3728|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091594.1,Chr,Chr + Pla
ChrNZ_CP091582.1|4488|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091582.1,Chr,Chr + Pla
ChrNZ_CP091330.1|1612|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091330.1,Chr,Chr + Pla
ChrNZ_CP091326.1|1157|WP_004224342.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091326.1,Chr,Chr + Pla
ChrNZ_CP053862.1|2808|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP053862.1,Chr,Chr + Pla
ChrNZ_CP053875.1|2931|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP053875.1,Chr,Chr + Pla
ChrNZ_CP054063.1|2721|WP_101971361.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054063.1,Chr,Chr + Pla
ChrNZ_CP053765.1|2899|WP_004179542.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP053765.1,Chr,Chr + Pla
ChrNZ_CP092753.1|2846|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092753.1,Chr,Chr + Pla
ChrNZ_CP092759.1|2845|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092759.1,Chr,Chr + Pla
ChrNZ_CP092765.1|2846|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092765.1,Chr,Chr + Pla
ChrNZ_CP094451.1|2902|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP094451.1,Chr,Chr + Pla
ChrNZ_CP050354.1|2899|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050354.1,Chr,Chr + Pla
ChrNZ_CP050360.1|532|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050360.1,Chr,Chr + Pla
ChrNZ_CP050371.1|2673|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050371.1,Chr,Chr + Pla
ChrNZ_CP050376.1|2181|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050376.1,Chr,Chr + Pla
ChrNZ_CP094237.1|2841|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP094237.1,Chr,Chr + Pla
ChrNZ_CP093856.1|4129|WP_032419949.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP093856.1,Chr,Chr + Pla
ChrNZ_CP050822.1|2752|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050822.1,Chr,Chr + Pla
ChrNZ_CP050826.1|2757|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050826.1,Chr,Chr + Pla
ChrNZ_CP050829.1|2877|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050829.1,Chr,Chr + Pla
ChrNZ_CP050834.1|2221|WP_004224342.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050834.1,Chr,Chr + Pla
ChrNZ_CP050840.1|2755|WP_108978997.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050840.1,Chr,Chr + Pla
ChrNZ_CP050843.1|2761|WP_032427977.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050843.1,Chr,Chr + Pla
ChrNZ_CP050845.1|2719|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050845.1,Chr,Chr + Pla
ChrNZ_CP050858.1|3327|WP_004190552.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP050858.1,Chr,Chr + Pla
ChrNZ_CP051159.1|3|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP051159.1,Chr,Chr + Pla
ChrNZ_CP051160.1|2890|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP051160.1,Chr,Chr + Pla
ChrNZ_CP051161.1|2704|WP_004190552.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP051161.1,Chr,Chr + Pla
ChrNZ_CP093151.1|2903|WP_004224342.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP093151.1,Chr,Chr + Pla
ChrNZ_CP051490.1|2775|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP051490.1,Chr,Chr + Pla
ChrNZ_CP092901.1|2853|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092901.1,Chr,Chr + Pla
ChrNZ_CP092793.1|2880|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092793.1,Chr,Chr + Pla
ChrNZ_CP092786.1|2879|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP092786.1,Chr,Chr + Pla
ChrNZ_CP054170.1|2813|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054170.1,Chr,Chr + Pla
ChrNZ_CP034249.1|2815|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP034249.1,Chr,Chr + Pla
ChrNZ_CP091068.1|2869|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091068.1,Chr,Chr + Pla
ChrNZ_CP091058.1|2861|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091058.1,Chr,Chr + Pla
ChrNZ_CP055066.1|2772|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055066.1,Chr,Chr + Pla
ChrNZ_CP055087.1|2900|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055087.1,Chr,Chr + Pla
ChrNZ_CP090931.1|2803|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP090931.1,Chr,Chr + Pla
ChrNZ_CP055096.1|2777|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055096.1,Chr,Chr + Pla
ChrNZ_CP055096.1|1325|WP_239635780.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055096.1,Chr,Chr + Pla
ChrNZ_CP055106.1|2701|WP_023282447.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055106.1,Chr,Chr + Pla
ChrNZ_CP055119.1|2723|WP_023282447.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055119.1,Chr,Chr + Pla
ChrNZ_CP055174.1|2752|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055174.1,Chr,Chr + Pla
ChrNZ_CP090629.1|2896|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP090629.1,Chr,Chr + Pla
ChrNZ_CP055186.1|2776|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055186.1,Chr,Chr + Pla
ChrNZ_CP055061.1|1406|WP_022615501.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055061.1,Chr,Chr + Pla
ChrNZ_CP055293.1|2769|WP_004190552.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055293.1,Chr,Chr + Pla
ChrNZ_CP055294.1|2887|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055294.1,Chr,Chr + Pla
ChrNZ_CP055451.1|2684|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055451.1,Chr,Chr + Pla
ChrNZ_CP055509.1|2826|WP_009309046.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055509.1,Chr,Chr + Pla
ChrNZ_CP090623.1|2894|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP090623.1,Chr,Chr + Pla
ChrNZ_CP090622.1|2779|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP090622.1,Chr,Chr + Pla
ChrNZ_CP056145.1|2943|WP_008805195.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056145.1,Chr,Chr + Pla
ChrNZ_CP056191.1|2745|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056191.1,Chr,Chr + Pla
ChrNZ_CP056216.1|2713|WP_004190552.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056216.1,Chr,Chr + Pla
ChrNZ_CP056222.1|2809|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056222.1,Chr,Chr + Pla
ChrNZ_CP056275.1|2718|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP056275.1,Chr,Chr + Pla
ChrNZ_CP090626.1|2893|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP090626.1,Chr,Chr + Pla
ChrNZ_CP055061.1|2816|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055061.1,Chr,Chr + Pla
ChrNZ_CP055057.1|2729|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055057.1,Chr,Chr + Pla
ChrNZ_CP055033.1|2669|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055033.1,Chr,Chr + Pla
ChrNZ_CP054254.1|1361|WP_032740204.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054254.1,Chr,Chr + Pla
ChrNZ_CP054254.1|2932|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054254.1,Chr,Chr + Pla
ChrNZ_CP054268.1|2876|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054268.1,Chr,Chr + Pla
ChrNZ_CP054303.1|1384|WP_004190552.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054303.1,Chr,Chr + Pla
ChrNZ_CP091048.1|2831|WP_193700465.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091048.1,Chr,Chr + Pla
ChrNZ_CP091048.1|1330|WP_193700474.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091048.1,Chr,Chr + Pla
ChrNZ_CP054720.1|2884|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054720.1,Chr,Chr + Pla
ChrNZ_CP054726.1|2884|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054726.1,Chr,Chr + Pla
ChrNZ_CP054732.1|2884|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054732.1,Chr,Chr + Pla
ChrNZ_CP054738.1|2885|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054738.1,Chr,Chr + Pla
ChrNZ_CP054744.1|2884|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054744.1,Chr,Chr + Pla
ChrNZ_CP054750.1|2885|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054750.1,Chr,Chr + Pla
ChrNZ_CP054756.1|2884|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054756.1,Chr,Chr + Pla
ChrNZ_CP054762.1|2882|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054762.1,Chr,Chr + Pla
ChrNZ_CP054768.1|2884|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054768.1,Chr,Chr + Pla
ChrNZ_CP054774.1|2882|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054774.1,Chr,Chr + Pla
ChrNZ_CP054780.1|2884|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054780.1,Chr,Chr + Pla
ChrNZ_CP054967.1|2732|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054967.1,Chr,Chr + Pla
ChrNZ_CP054972.1|2768|WP_048968318.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054972.1,Chr,Chr + Pla
ChrNZ_CP054984.1|2806|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054984.1,Chr,Chr + Pla
ChrNZ_CP054997.1|2713|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP054997.1,Chr,Chr + Pla
ChrNZ_CP055003.1|2749|WP_021440001.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055003.1,Chr,Chr + Pla
ChrNZ_CP055005.1|2815|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055005.1,Chr,Chr + Pla
ChrNZ_CP091061.1|2861|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP091061.1,Chr,Chr + Pla
ChrNZ_CP055210.1|54|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP055210.1,Chr,Chr + Pla
ChrNZ_CP041022.1|2754|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP041022.1,Chr,Chr + Pla
ChrNZ_OW970560.1|3023|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_OW970560.1,Chr,Chr + Pla
ChrNZ_CP011647.1|3343|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP011647.1,Chr,Chr + Pla
ChrNC_017540.1|1904|WP_004224342.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NC_017540.1,Chr,Chr + Pla
ChrNZ_CP013322.1|4898|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP013322.1,Chr,Chr + Pla
ChrNZ_AP021909.1|1339|WP_032418587.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP021909.1,Chr,Chr + Pla
ChrNZ_CP012561.1|3621|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP012561.1,Chr,Chr + Pla
ChrNZ_AP024750.1|2783|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024750.1,Chr,Chr + Pla
ChrNZ_AP024570.1|1337|WP_023282447.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024570.1,Chr,Chr + Pla
ChrNZ_CP012560.1|4958|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP012560.1,Chr,Chr + Pla
ChrNZ_AP024570.1|2716|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024570.1,Chr,Chr + Pla
ChrNZ_CP015392.1|2958|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP015392.1,Chr,Chr + Pla
ChrNZ_CP006798.1|402|WP_004179542.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP006798.1,Chr,Chr + Pla
ChrNZ_AP023337.1|2744|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP023337.1,Chr,Chr + Pla
ChrNC_018522.1|2727|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NC_018522.1,Chr,Chr + Pla
ChrNZ_CP015385.1|2900|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP015385.1,Chr,Chr + Pla
ChrNZ_AP024173.1|2863|WP_023316769.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024173.1,Chr,Chr + Pla
ChrNZ_AP022078.1|2851|WP_021440001.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP022078.1,Chr,Chr + Pla
ChrNZ_CP015382.1|2804|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP015382.1,Chr,Chr + Pla
ChrNZ_CP012426.1|474|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP012426.1,Chr,Chr + Pla
ChrNZ_CP006659.2|2261|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP006659.2,Chr,Chr + Pla
ChrNZ_AP024753.1|2783|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024753.1,Chr,Chr + Pla
ChrNZ_AP024756.1|3|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024756.1,Chr,Chr + Pla
ChrNZ_AP024760.1|2782|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024760.1,Chr,Chr + Pla
ChrNZ_AP022139.1|2794|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP022139.1,Chr,Chr + Pla
ChrNZ_AP024763.1|2783|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024763.1,Chr,Chr + Pla
ChrNZ_AP023148.1|2674|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP023148.1,Chr,Chr + Pla
ChrNZ_AP024766.1|2780|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024766.1,Chr,Chr + Pla
ChrNZ_CP011578.1|481|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP011578.1,Chr,Chr + Pla
ChrNZ_CP012568.1|1094|WP_023302033.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP012568.1,Chr,Chr + Pla
ChrNZ_CP006918.1|2866|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP006918.1,Chr,Chr + Pla
ChrNZ_CP009771.1|2271|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP009771.1,Chr,Chr + Pla
ChrNZ_CP012753.1|1298|WP_004179542.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP012753.1,Chr,Chr + Pla
ChrNC_009648.1|1340|WP_004190552.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NC_009648.1,Chr,Chr + Pla
ChrNC_012731.1|2078|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NC_012731.1,Chr,Chr + Pla
ChrNZ_CP014647.1|2214|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP014647.1,Chr,Chr + Pla
ChrNZ_CP009274.2|2961|WP_012541984.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP009274.2,Chr,Chr + Pla
ChrNZ_CP013711.1|4065|WP_058837109.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP013711.1,Chr,Chr + Pla
ChrNZ_AP024572.1|2717|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024572.1,Chr,Chr + Pla
ChrNZ_AP021909.1|2772|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP021909.1,Chr,Chr + Pla
ChrNZ_AP024572.1|1338|WP_023282447.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024572.1,Chr,Chr + Pla
ChrNZ_AP021880.1|2916|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP021880.1,Chr,Chr + Pla
ChrNZ_AP024576.1|2716|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024576.1,Chr,Chr + Pla
ChrNZ_AP024576.1|1337|WP_023282447.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024576.1,Chr,Chr + Pla
ChrNZ_AP014950.1|2902|WP_061154846.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP014950.1,Chr,Chr + Pla
ChrNZ_AP024579.1|1364|WP_023282447.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024579.1,Chr,Chr + Pla
ChrNZ_AP024579.1|2793|WP_023287555.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024579.1,Chr,Chr + Pla
ChrNZ_CP013985.1|2922|WP_008805195.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP013985.1,Chr,Chr + Pla
ChrNZ_AP025246.1|1912|WP_014907727.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP025246.1,Chr,Chr + Pla
ChrNZ_CP014755.1|2098|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP014755.1,Chr,Chr + Pla
ChrNZ_CP014762.1|2265|WP_032427977.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP014762.1,Chr,Chr + Pla
ChrNZ_AP024592.1|2894|WP_008805195.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP024592.1,Chr,Chr + Pla
ChrNZ_CP015753.1|4667|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP015753.1,Chr,Chr + Pla
ChrNZ_CP015500.1|2714|WP_032421271.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP015500.1,Chr,Chr + Pla
ChrNZ_AP023453.1|953|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP023453.1,Chr,Chr + Pla
ChrNZ_CP006923.1|2826|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP006923.1,Chr,Chr + Pla
ChrNZ_CP009775.1|2194|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP009775.1,Chr,Chr + Pla
ChrNZ_CP014008.1|3445|WP_004892641.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP014008.1,Chr,Chr + Pla
ChrNZ_CP015822.1|551|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP015822.1,Chr,Chr + Pla
ChrNZ_AP018671.1|2965|WP_002902148.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP018671.1,Chr,Chr + Pla
ChrNZ_AP018747.1|2523|WP_004179542.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_AP018747.1,Chr,Chr + Pla
ChrNZ_CP006738.1|2812|WP_023302573.1,ChrNC_016845.1|2298|YP_005226598.1,123,1323,NZ_CP006738.1,Chr,Chr + Pla
